tab,cell,row,col,value,field_type,formula
MF Lease Up,G49,49,G,0.9999999999999996,user_entry,
MF Lease Up,H49,49,H,0.0,user_entry,
MF Lease Up,I49,49,I,0.0,user_entry,
MF Lease Up,J49,49,J,0.9999999999999993,user_entry,
MF Lease Up,K49,49,K,0.0,user_entry,
MF Lease Up,L49,49,L,0.0,user_entry,
MF Lease Up,M49,49,M,0.0,user_entry,
MF Lease Up,N49,49,N,0.0,user_entry,
MF Lease Up,O49,49,O,0.0,user_entry,
MF Lease Up,P49,49,P,0.0,user_entry,
MF Lease Up,B50,50,B,0x7,user_entry,
MF Lease Up,C50,50,C,Auto,user_entry,
MF Lease Up,F50,50,F,34.0,user_entry,
MF Lease Up,G50,50,G,0.9999999999999996,user_entry,
MF Lease Up,H50,50,H,0.0,user_entry,
MF Lease Up,I50,50,I,0.0,user_entry,
MF Lease Up,J50,50,J,0.9999999999999993,user_entry,
MF Lease Up,K50,50,K,0.0,user_entry,
MF Lease Up,L50,50,L,0.0,user_entry,
MF Lease Up,M50,50,M,0.0,user_entry,
MF Lease Up,N50,50,N,0.0,user_entry,
MF Lease Up,O50,50,O,0.0,user_entry,
MF Lease Up,P50,50,P,0.0,user_entry,
MF Lease Up,B51,51,B,0x7,user_entry,
MF Lease Up,C51,51,C,Auto,user_entry,
MF Lease Up,F51,51,F,35.0,user_entry,
MF Lease Up,G51,51,G,0.9999999999999996,user_entry,
MF Lease Up,H51,51,H,0.0,user_entry,
MF Lease Up,I51,51,I,0.0,user_entry,
MF Lease Up,J51,51,J,0.9999999999999993,user_entry,
MF Lease Up,K51,51,K,0.0,user_entry,
MF Lease Up,L51,51,L,0.0,user_entry,
MF Lease Up,M51,51,M,0.0,user_entry,
MF Lease Up,N51,51,N,0.0,user_entry,
MF Lease Up,O51,51,O,0.0,user_entry,
MF Lease Up,P51,51,P,0.0,user_entry,
MF Lease Up,B52,52,B,0x7,user_entry,
MF Lease Up,C52,52,C,Auto,user_entry,
MF Lease Up,F52,52,F,36.0,user_entry,
MF Lease Up,G52,52,G,0.9999999999999996,user_entry,
MF Lease Up,H52,52,H,0.0,user_entry,
MF Lease Up,I52,52,I,0.0,user_entry,
MF Lease Up,J52,52,J,0.9999999999999993,user_entry,
MF Lease Up,K52,52,K,0.0,user_entry,
MF Lease Up,L52,52,L,0.0,user_entry,
MF Lease Up,M52,52,M,0.0,user_entry,
MF Lease Up,N52,52,N,0.0,user_entry,
MF Lease Up,O52,52,O,0.0,user_entry,
MF Lease Up,P52,52,P,0.0,user_entry,
MF Lease Up,B53,53,B,0x7,user_entry,
MF Lease Up,C53,53,C,Auto,user_entry,
MF Lease Up,F53,53,F,37.0,user_entry,
MF Lease Up,G53,53,G,0.9999999999999996,user_entry,
MF Lease Up,H53,53,H,0.0,user_entry,
MF Lease Up,I53,53,I,0.0,user_entry,
MF Lease Up,J53,53,J,0.9999999999999993,user_entry,
MF Lease Up,K53,53,K,0.0,user_entry,
MF Lease Up,L53,53,L,0.0,user_entry,
