tab,cell,row,col,value,field_type,formula
Site,D40,40,D,Auto,user_entry,
Site,E40,40,E,Auto,user_entry,
Site,F40,40,F,Auto,user_entry,
Site,G40,40,G,Auto,user_entry,
Site,H40,40,H,Auto,user_entry,
Site,I40,40,I,Hide,user_entry,
Site,J40,40,J,Auto,user_entry,
Site,K40,40,K,Auto,user_entry,
Site,L40,40,L,Hide,user_entry,
Site,N40,40,N,Auto,user_entry,
Site,P40,40,P,Show,user_entry,
Site,R40,40,R,Auto,user_entry,
Site,S40,40,S,1.0,user_entry,
Site,Y40,40,Y,Excess Land Area (Sq Ft),user_entry,
Site,AA40,40,AA,Sum,user_entry,
Site,AB40,40,AB,0.0,user_entry,
Site,A41,41,A,Hide,user_entry,
Site,B41,41,B,Auto,user_entry,
Site,C41,41,C,Auto,user_entry,
Site,D41,41,D,Auto,user_entry,
Site,E41,41,E,Auto,user_entry,
Site,F41,41,F,Auto,user_entry,
Site,G41,41,G,Auto,user_entry,
Site,H41,41,H,Auto,user_entry,
Site,I41,41,I,Hide,user_entry,
Site,J41,41,J,Auto,user_entry,
Site,K41,41,K,Auto,user_entry,
Site,L41,41,L,Hide,user_entry,
Site,N41,41,N,Auto,user_entry,
Site,P41,41,P,Show,user_entry,
Site,R41,41,R,Auto,user_entry,
Site,S41,41,S,1.0,user_entry,
Site,Y41,41,Y,Excess Land Area (Acres),user_entry,
Site,AA41,41,AA,Sum,user_entry,
Site,AB41,41,AB,0.0,user_entry,
Site,A42,42,A,Hide,user_entry,
Site,B42,42,B,Auto,user_entry,
Site,C42,42,C,Auto,user_entry,
Site,D42,42,D,Auto,user_entry,
Site,E42,42,E,Auto,user_entry,
Site,F42,42,F,Auto,user_entry,
Site,G42,42,G,Auto,user_entry,
Site,H42,42,H,Auto,user_entry,
Site,I42,42,I,Hide,user_entry,
Site,J42,42,J,Auto,user_entry,
Site,K42,42,K,Auto,user_entry,
Site,L42,42,L,Hide,user_entry,
Site,N42,42,N,Auto,user_entry,
Site,P42,42,P,Show,user_entry,
Site,R42,42,R,Auto,user_entry,
Site,S42,42,S,1.0,user_entry,
Site,Y42,42,Y,Usable Land Area (Sq Ft),user_entry,
Site,AA42,42,AA,Sum,user_entry,
Site,AB42,42,AB,0.0,user_entry,
Site,A43,43,A,Hide,user_entry,
Site,B43,43,B,Auto,user_entry,
Site,C43,43,C,Auto,user_entry,
Site,D43,43,D,Auto,user_entry,
Site,E43,43,E,Auto,user_entry,
Site,F43,43,F,Auto,user_entry,
Site,G43,43,G,Auto,user_entry,
Site,H43,43,H,Auto,user_entry,
Site,I43,43,I,Hide,user_entry,
Site,J43,43,J,Auto,user_entry,
Site,K43,43,K,Auto,user_entry,
Site,L43,43,L,Hide,user_entry,
Site,N43,43,N,Auto,user_entry,
Site,P43,43,P,Show,user_entry,
Site,R43,43,R,Auto,user_entry,
Site,S43,43,S,1.0,user_entry,
Site,Y43,43,Y,Usable Land Area (Acres),user_entry,
Site,AA43,43,AA,Sum,user_entry,
Site,AB43,43,AB,0.0,user_entry,
Site,A44,44,A,Hide,user_entry,
Site,B44,44,B,Hide,user_entry,
Site,C44,44,C,Hide,user_entry,
Site,D44,44,D,Hide,user_entry,
Site,E44,44,E,Hide,user_entry,
Site,F44,44,F,Hide,user_entry,
Site,G44,44,G,Hide,user_entry,
Site,H44,44,H,Hide,user_entry,
Site,I44,44,I,Hide,user_entry,
Site,J44,44,J,Hide,user_entry,
Site,K44,44,K,Hide,user_entry,
Site,L44,44,L,Hide,user_entry,
Site,N44,44,N,Hide,user_entry,
Site,P44,44,P,Show,user_entry,
Site,R44,44,R,Hide,user_entry,
Site,S44,44,S,0x7,user_entry,
Site,Y44,44,Y,Easement Land Area (Sq Ft),user_entry,
Site,AA44,44,AA,Sum,user_entry,
Site,AB44,44,AB,0.0,user_entry,
Site,A45,45,A,Hide,user_entry,
Site,B45,45,B,Hide,user_entry,
Site,C45,45,C,Hide,user_entry,
Site,D45,45,D,Hide,user_entry,
Site,E45,45,E,Hide,user_entry,
Site,F45,45,F,Hide,user_entry,
Site,G45,45,G,Hide,user_entry,
Site,H45,45,H,Hide,user_entry,
Site,I45,45,I,Hide,user_entry,
Site,J45,45,J,Hide,user_entry,
Site,K45,45,K,Hide,user_entry,
Site,L45,45,L,Hide,user_entry,
Site,N45,45,N,Hide,user_entry,
Site,P45,45,P,Show,user_entry,
Site,R45,45,R,Hide,user_entry,
Site,S45,45,S,0x7,user_entry,
Site,Y45,45,Y,Easement Land Area (Acres),user_entry,
Site,AA45,45,AA,Sum,user_entry,
Site,AB45,45,AB,0.0,user_entry,
