tab,cell,row,col,value,field_type,formula
Land Comp Profiles,K114,114,K,18.0,user_entry,
Land Comp Profiles,N114,114,N,0x2a,user_entry,
Land Comp Profiles,AA114,114,AA,0x2a,user_entry,
Land Comp Profiles,H115,115,H,VeryHidden,user_entry,
Land Comp Profiles,K115,115,K,19.0,user_entry,
Land Comp Profiles,N115,115,N,0x2a,user_entry,
Land Comp Profiles,AA115,115,AA,0x2a,user_entry,
Land Comp Profiles,H116,116,H,VeryHidden,user_entry,
Land Comp Profiles,K116,116,K,20.0,user_entry,
Land Comp Profiles,N116,116,N,0x2a,user_entry,
Land Comp Profiles,AA116,116,AA,0x2a,user_entry,
Land Comp Profiles,H117,117,H,VeryHidden,user_entry,
Land Comp Profiles,K117,117,K,21.0,user_entry,
Land Comp Profiles,H118,118,H,VeryHidden,user_entry,
Land Comp Profiles,K118,118,K,22.0,user_entry,
Land Comp Profiles,H119,119,H,VeryHidden,user_entry,
Land Comp Profiles,K119,119,K,23.0,user_entry,
Land Comp Profiles,N119,119,N,544.0,user_entry,
Land Comp Profiles,T119,119,T,7.0,user_entry,
Land Comp Profiles,AA119,119,AA,General,user_entry,
Land Comp Profiles,AG119,119,AG,"#,##0.00",user_entry,
Land Comp Profiles,H120,120,H,VeryHidden,user_entry,
Land Comp Profiles,K120,120,K,24.0,user_entry,
Land Comp Profiles,N120,120,N,696.0,user_entry,
Land Comp Profiles,T120,120,T,392.0,user_entry,
Land Comp Profiles,AA120,120,AA,m/d/yyyy,user_entry,
Land Comp Profiles,AG120,120,AG,"$#,##0",user_entry,
Land Comp Profiles,H121,121,H,VeryHidden,user_entry,
Land Comp Profiles,K121,121,K,25.0,user_entry,
Land Comp Profiles,N121,121,N,390.0,user_entry,
Land Comp Profiles,T121,121,T,425.0,user_entry,
Land Comp Profiles,AA121,121,AA,"$#,##0",user_entry,
Land Comp Profiles,AG121,121,AG,General,user_entry,
Land Comp Profiles,H122,122,H,VeryHidden,user_entry,
Land Comp Profiles,K122,122,K,26.0,user_entry,
Land Comp Profiles,N122,122,N,146.0,user_entry,
Land Comp Profiles,T122,122,T,74.0,user_entry,
Land Comp Profiles,AA122,122,AA,General,user_entry,
Land Comp Profiles,AG122,122,AG,General,user_entry,
Land Comp Profiles,H123,123,H,VeryHidden,user_entry,
Land Comp Profiles,K123,123,K,27.0,user_entry,
Land Comp Profiles,N123,123,N,163.0,user_entry,
Land Comp Profiles,T123,123,T,162.0,user_entry,
Land Comp Profiles,AA123,123,AA,@,user_entry,
Land Comp Profiles,AG123,123,AG,@,user_entry,
Land Comp Profiles,H124,124,H,VeryHidden,user_entry,
Land Comp Profiles,K124,124,K,28.0,user_entry,
Land Comp Profiles,N124,124,N,36.0,user_entry,
Land Comp Profiles,T124,124,T,461.0,user_entry,
Land Comp Profiles,AA124,124,AA,@,user_entry,
